CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CD_CONTA;DS_CONTA;VL_CONTA
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.07;Vlr Adicionado Recebido em Transferência;12646
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.07.01;Resultado de Equivalência Patrimonial;12646
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.07.02;Outros;0
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.08;Valor Adicionado Total a Distribuir;848225
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09;Distribuição do Valor Adicionado;848225
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.01;Pessoal;496805
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.01.01;Remuneração Direta;245252
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.01.02;Benefícios;154717
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.01.03;F.G.T.S.;96836
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.01.04;Outros;0
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.02;Impostos, Taxas e Contribuições;31527
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.02.01;Federais;15984
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.02.02;Estaduais;409
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.02.03;Municipais;15134
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.03;Remuneração de Capitais de Terceiros;32663
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.03.01;Aluguéis;32663
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.03.02;Outras;0
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.04;Remuneração de Capitais Próprios;287230
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.04.01;Juros sobre o Capital Próprio;0
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.04.02;Dividendos;0
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.04.03;Lucros Retidos / Prejuízo do Período;267921
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.04.04;Part. Não Controladores nos Lucros Retidos;19309
61.186.680/0001-74;2023;1;BANCO BMG S/A;24600;7.09.05;Outros;0
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.01;Receitas;2294589
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.01.01;Vendas de Mercadorias, Produtos e Serviços;2216037
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.01.02;Outras Receitas;63150
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;15402
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.02;Insumos Adquiridos de Terceiros;-1433737
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-873776
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-559152
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.02.03;Perda/Recuperação de Valores Ativos;-809
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.02.04;Outros;0
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.03;Valor Adicionado Bruto;860852
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.04;Retenções;-206266
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.04.01;Depreciação, Amortização e Exaustão;-206266
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.04.02;Outras;0
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.05;Valor Adicionado Líquido Produzido;654586
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.06;Vlr Adicionado Recebido em Transferência;-55036
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.06.01;Resultado de Equivalência Patrimonial;-163181
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.06.02;Receitas Financeiras;108145
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.06.03;Outros;0
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.07;Valor Adicionado Total a Distribuir;599550
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08;Distribuição do Valor Adicionado;599550
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.01;Pessoal;349493
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.01.01;Remuneração Direta;287895
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.01.02;Benefícios;28795
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.01.03;F.G.T.S.;32803
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.01.04;Outros;0
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.02;Impostos, Taxas e Contribuições;536339
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.02.01;Federais;144291
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.02.02;Estaduais;389584
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.02.03;Municipais;2464
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.03;Remuneração de Capitais de Terceiros;216909
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.03.01;Juros;35445
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.03.02;Aluguéis;181464
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.03.03;Outras;0
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.04;Remuneração de Capitais Próprios;-503191
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.04.01;Juros sobre o Capital Próprio;0
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.04.02;Dividendos;0
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.04.03;Lucros Retidos / Prejuízo do Período;-503191
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.04.04;Part. Não Controladores nos Lucros Retidos;0
61.189.288/0001-89;2023;1;MARISA LOJAS S.A.;22055;7.08.05;Outros;0
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.01;Receitas;10126518
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.01.01;Vendas de Mercadorias, Produtos e Serviços;10059302
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.01.02;Outras Receitas;67216
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.01.02.01;Outras Receitas;80841
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.01.02.02;Perdas Esperadas (Impairment) do Contas a Receber;-13625
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;0
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.02;Insumos Adquiridos de Terceiros;-4212997
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-2551917
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-1661080
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.02.03;Perda/Recuperação de Valores Ativos;0
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.02.04;Outros;0
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.03;Valor Adicionado Bruto;5913521
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.04;Retenções;-320399
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.04.01;Depreciação, Amortização e Exaustão;-320399
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.04.02;Outras;0
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.05;Valor Adicionado Líquido Produzido;5593122
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.06;Vlr Adicionado Recebido em Transferência;340546
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.06.01;Resultado de Equivalência Patrimonial;-4327
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.06.02;Receitas Financeiras;344873
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.06.03;Outros;0
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.07;Valor Adicionado Total a Distribuir;5933668
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08;Distribuição do Valor Adicionado;5933668
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.01;Pessoal;2545206
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.01.01;Remuneração Direta;2044036
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.01.02;Benefícios;363322
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.01.03;F.G.T.S.;137848
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.01.04;Outros;0
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.02;Impostos, Taxas e Contribuições;1602780
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.02.01;Federais;996363
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.02.02;Estaduais;601863
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.02.03;Municipais;4554
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.03;Remuneração de Capitais de Terceiros;1135984
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.03.01;Juros;1043123
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.03.02;Aluguéis;70575
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.03.03;Outras;22286
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.04;Remuneração de Capitais Próprios;649698
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.04.01;Juros sobre o Capital Próprio;350514
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.04.02;Dividendos;0
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.04.03;Lucros Retidos / Prejuízo do Período;292934
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.04.04;Part. Não Controladores nos Lucros Retidos;6250
61.190.096/0001-92;2023;1;EUROFARMA LABORATÓRIOS S.A.;26700;7.08.05;Outros;0
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.01;Receitas;192903
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.01.01;Vendas de Mercadorias, Produtos e Serviços;190568
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.01.02;Outras Receitas;3527
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-1192
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.02;Insumos Adquiridos de Terceiros;-103918
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-47586
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-21258
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.02.03;Perda/Recuperação de Valores Ativos;-4528
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.02.04;Outros;-30546
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.02.04.01;Serviços Tecnicos;-11038
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.02.04.02;Comissão s/ vendas;-10752
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.02.04.03;Transportes e Viagens;-6266
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.02.04.04;Comunicação, propaganda, publicidade;-2490
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.03;Valor Adicionado Bruto;88985
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.04;Retenções;-4868
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.04.01;Depreciação, Amortização e Exaustão;-4868
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.04.02;Outras;0
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.05;Valor Adicionado Líquido Produzido;84117
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.06;Vlr Adicionado Recebido em Transferência;13776
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.06.01;Resultado de Equivalência Patrimonial;-243
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.06.02;Receitas Financeiras;14019
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.06.03;Outros;0
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.07;Valor Adicionado Total a Distribuir;97893
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08;Distribuição do Valor Adicionado;97893
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.01;Pessoal;45178
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.01.01;Remuneração Direta;35950
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.01.02;Benefícios;6992
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.01.03;F.G.T.S.;2236
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.01.04;Outros;0
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.02;Impostos, Taxas e Contribuições;19161
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.02.01;Federais;14277
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.02.02;Estaduais;4361
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.02.03;Municipais;523
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.03;Remuneração de Capitais de Terceiros;24613
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.03.01;Juros;20994
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.03.02;Aluguéis;3319
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.03.03;Outras;300
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.04;Remuneração de Capitais Próprios;8942
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.04.01;Juros sobre o Capital Próprio;7597
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.04.02;Dividendos;0
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.04.03;Lucros Retidos / Prejuízo do Período;1594
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.04.04;Part. Não Controladores nos Lucros Retidos;-249
61.374.161/0001-30;2023;1;BAUMER S.A.;1562;7.08.05;Outros;-1
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.01;Receitas;8748095
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.01.01;Vendas de Mercadorias, Produtos e Serviços;8704397
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.01.02;Outras Receitas;46594
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-2896
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.02;Insumos Adquiridos de Terceiros;-6775614
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-5125699
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-1649915
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.02.03;Perda/Recuperação de Valores Ativos;0
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.02.04;Outros;0
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.03;Valor Adicionado Bruto;1972481
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.04;Retenções;-529109
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.04.01;Depreciação, Amortização e Exaustão;-570292
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.04.02;Outras;41183
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.05;Valor Adicionado Líquido Produzido;1443372
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.06;Vlr Adicionado Recebido em Transferência;876249
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.06.01;Resultado de Equivalência Patrimonial;67210
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.06.02;Receitas Financeiras;617903
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.06.03;Outros;191136
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.07;Valor Adicionado Total a Distribuir;2319621
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08;Distribuição do Valor Adicionado;2319621
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.01;Pessoal;981797
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.01.01;Remuneração Direta;546084
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.01.02;Benefícios;160163
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.01.03;F.G.T.S.;0
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.01.04;Outros;275550
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.01.04.01;Encargos Sociais;275550
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.02;Impostos, Taxas e Contribuições;1402081
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.02.01;Federais;871928
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.02.02;Estaduais;530153
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.02.03;Municipais;0
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.03;Remuneração de Capitais de Terceiros;745272
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.03.01;Juros;0
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.03.02;Aluguéis;33291
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.03.03;Outras;711981
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.03.03.01;Despesas financeiras e variações cambiais passivas;711981
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.04;Remuneração de Capitais Próprios;-809529
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.04.01;Juros sobre o Capital Próprio;0
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.04.02;Dividendos;0
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.04.03;Lucros Retidos / Prejuízo do Período;-907637
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.04.04;Part. Não Controladores nos Lucros Retidos;98108
61.409.892/0001-73;2023;1;COMPANHIA BRASILEIRA DE ALUMÍNIO;25984;7.08.05;Outros;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.01;Receitas;15553291
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.01.01;Vendas de Mercadorias, Produtos e Serviços;15557256
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.01.02;Outras Receitas;145447
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-149412
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.02;Insumos Adquiridos de Terceiros;-8899086
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-7388136
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-1510950
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.02.03;Perda/Recuperação de Valores Ativos;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.02.04;Outros;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.03;Valor Adicionado Bruto;6654205
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.04;Retenções;-1296305
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.04.01;Depreciação, Amortização e Exaustão;-1296305
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.04.02;Outras;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.05;Valor Adicionado Líquido Produzido;5357900
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.06;Vlr Adicionado Recebido em Transferência;296819
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.06.01;Resultado de Equivalência Patrimonial;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.06.02;Receitas Financeiras;296819
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.06.03;Outros;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.07;Valor Adicionado Total a Distribuir;5654719
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08;Distribuição do Valor Adicionado;5654719
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.01;Pessoal;3970034
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.01.01;Remuneração Direta;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.01.02;Benefícios;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.01.03;F.G.T.S.;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.01.04;Outros;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.02;Impostos, Taxas e Contribuições;1091324
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.02.01;Federais;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.02.02;Estaduais;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.02.03;Municipais;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.03;Remuneração de Capitais de Terceiros;1731148
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.03.01;Juros;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.03.02;Aluguéis;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.03.03;Outras;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.04;Remuneração de Capitais Próprios;-1137787
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.04.01;Juros sobre o Capital Próprio;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.04.02;Dividendos;0
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.04.03;Lucros Retidos / Prejuízo do Período;-1166016
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.04.04;Part. Não Controladores nos Lucros Retidos;28229
61.486.650/0001-83;2023;2;DIAGNOSTICOS DA AMERICA S.A.;19623;7.08.05;Outros;0
61.532.644/0001-15;2023;1;ITAÚSA S.A.;7617;7.01;Receitas;9214000
61.532.644/0001-15;2023;1;ITAÚSA S.A.;7617;7.01.01;Vendas de Mercadorias, Produtos e Serviços;9081000
61.532.644/0001-15;2023;1;ITAÚSA S.A.;7617;7.01.02;Outras Receitas;158000
61.532.644/0001-15;2023;1;ITAÚSA S.A.;7617;7.01.03;Receitas refs. à Construção de Ativos Próprios;0
61.532.644/0001-15;2023;1;ITAÚSA S.A.;7617;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-25000
61.532.644/0001-15;2023;1;ITAÚSA S.A.;7617;7.02;Insumos Adquiridos de Terceiros;-6041000
