CNPJ_CIA,ANO,VERSAO,DENOM_CIA,CD_CVM,ESCALA_MOEDA,CD_CONTA,DS_CONTA,VL_CONTA
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.01,Pessoal,56536
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.01.01,Remuneração Direta,27386
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.01.02,Benefícios,4064
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.01.03,F.G.T.S.,9942
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.01.04,Outros,15144
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.02,"Impostos, Taxas e Contribuições",102340
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.02.01,Federais,98129
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.02.02,Estaduais,3
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.02.03,Municipais,4208
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.03,Remuneração de Capitais de Terceiros,9319
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.03.01,Aluguéis,9319
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.03.02,Outras,0
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.04,Remuneração de Capitais Próprios,132537
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.04.01,Juros sobre o Capital Próprio,0
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.04.02,Dividendos,75000
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.04.03,Lucros Retidos / Prejuízo do Período,57537
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.04.04,Part. Não Controladores nos Lucros Retidos,0
62.144.175/0001-20,2009,1,BCO PINE S.A.,20567,MIL,7.09.05,Outros,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.01,Receitas,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.01.01,Intermediação Financeira,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.01.02,Prestação de Serviços,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.01.03,Provisão/Reversão de Créds. Liquidação Duvidosa,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.01.04,Outras,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.02,Despesas de Intermediação Financeira,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.03,Insumos Adquiridos de Terceiros,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.03.01,"Materiais, Energia e Outros",0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.03.02,Serviços de Terceiros,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.03.03,Perda/Recuperação de Valores Ativos,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.03.04,Outros,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.04,Valor Adicionado Bruto,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.05,Retenções,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.05.01,"Depreciação, Amortização e Exaustão",0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.05.02,Outras,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.06,Valor Adicionado Líquido Produzido,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.07,Vlr Adicionado Recebido em Transferência,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.07.01,Resultado de Equivalência Patrimonial,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.07.02,Outros,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.08,Valor Adicionado Total a Distribuir,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09,Distribuição do Valor Adicionado,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.01,Pessoal,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.01.01,Remuneração Direta,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.01.02,Benefícios,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.01.03,F.G.T.S.,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.01.04,Outros,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.02,"Impostos, Taxas e Contribuições",0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.02.01,Federais,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.02.02,Estaduais,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.02.03,Municipais,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.03,Remuneração de Capitais de Terceiros,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.03.01,Aluguéis,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.03.02,Outras,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.04,Remuneração de Capitais Próprios,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.04.01,Juros sobre o Capital Próprio,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.04.02,Dividendos,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.04.03,Lucros Retidos / Prejuízo do Período,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.04.04,Part. Não Controladores nos Lucros Retidos,0
62.232.889/0001-90,2009,3,BCO DAYCOVAL S.A.,20796,MIL,7.09.05,Outros,0
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.01,Receitas,3390481
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",3389340
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.01.02,Outras Receitas,2220
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,-1079
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.02,Insumos Adquiridos de Terceiros,-1867555
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-1074156
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-793399
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.02.04,Outros,0
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.03,Valor Adicionado Bruto,1522926
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.04,Retenções,-171189
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-171189
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.04.02,Outras,0
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.05,Valor Adicionado Líquido Produzido,1351737
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.06,Vlr Adicionado Recebido em Transferência,287592
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.06.01,Resultado de Equivalência Patrimonial,128348
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.06.02,Receitas Financeiras,159131
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.06.03,Outros,113
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.07,Valor Adicionado Total a Distribuir,1639329
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08,Distribuição do Valor Adicionado,1639329
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.01,Pessoal,342516
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.01.01,Remuneração Direta,296369
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.01.02,Benefícios,38555
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.01.03,F.G.T.S.,7592
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.01.04,Outros,0
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.02,"Impostos, Taxas e Contribuições",568987
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.02.01,Federais,320396
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.02.02,Estaduais,238025
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.02.03,Municipais,10566
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.03,Remuneração de Capitais de Terceiros,187138
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.03.01,Juros,163847
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.03.02,Aluguéis,23291
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.03.03,Outras,0
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.04,Remuneração de Capitais Próprios,540688
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.04.02,Dividendos,122999
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,415283
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,2406
62.258.884/0001-36,2009,4,CAMARGO CORREA CIMENTOS SA,19631,MIL,7.08.05,Outros,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.01,Receitas,483714
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",483714
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.01.02,Outras Receitas,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.02,Insumos Adquiridos de Terceiros,-402160
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-343681
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-58479
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.02.04,Outros,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.03,Valor Adicionado Bruto,81554
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.04,Retenções,-2426
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-2426
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.04.02,Outras,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.05,Valor Adicionado Líquido Produzido,79128
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.06,Vlr Adicionado Recebido em Transferência,7836
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.06.01,Resultado de Equivalência Patrimonial,2318
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.06.02,Receitas Financeiras,477
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.06.03,Outros,5041
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.06.03.01,Resultado de equivalência patrimonial ativos mantidos para venda,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.06.03.02,Outras receitas operacionais,5041
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.07,Valor Adicionado Total a Distribuir,86964
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08,Distribuição do Valor Adicionado,86964
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.01,Pessoal,20237
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.01.01,Remuneração Direta,16916
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.01.02,Benefícios,1870
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.01.03,F.G.T.S.,1451
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.01.04,Outros,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.02,"Impostos, Taxas e Contribuições",38971
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.02.01,Federais,38795
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.02.02,Estaduais,31
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.02.03,Municipais,145
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.03,Remuneração de Capitais de Terceiros,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.03.01,Juros,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.03.02,Aluguéis,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.03.03,Outras,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.04,Remuneração de Capitais Próprios,27756
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.04.02,Dividendos,0
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,27770
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,-14
67.010.660/0001-24,2009,1,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,MIL,7.08.05,Outros,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.01,Receitas,652000
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",528845
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.01.02,Outras Receitas,123765
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,-610
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.02,Insumos Adquiridos de Terceiros,-466796
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-466796
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.02.04,Outros,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.03,Valor Adicionado Bruto,185204
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.04,Retenções,-2152
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-2152
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.04.02,Outras,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.05,Valor Adicionado Líquido Produzido,183052
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.06,Vlr Adicionado Recebido em Transferência,22743
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.06.02,Receitas Financeiras,22743
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.06.03,Outros,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.07,Valor Adicionado Total a Distribuir,205795
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08,Distribuição do Valor Adicionado,205795
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.01,Pessoal,48420
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.01.01,Remuneração Direta,32558
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.01.02,Benefícios,12645
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.01.03,F.G.T.S.,3217
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.01.04,Outros,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.02,"Impostos, Taxas e Contribuições",60155
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.02.01,Federais,58620
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.02.02,Estaduais,221
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.02.03,Municipais,1314
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.03,Remuneração de Capitais de Terceiros,39213
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.03.01,Juros,35410
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.03.02,Aluguéis,3803
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.03.03,Outras,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.04,Remuneração de Capitais Próprios,58007
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.04.01,Juros sobre o Capital Próprio,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.04.02,Dividendos,13777
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.04.03,Lucros Retidos / Prejuízo do Período,44230
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.04.04,Part. Não Controladores nos Lucros Retidos,0
67.203.208/0001-89,2009,1,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,MIL,7.08.05,Outros,0
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.01,Receitas,511458
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.01.01,"Vendas de Mercadorias, Produtos e Serviços",511458
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.01.02,Outras Receitas,0
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.01.03,Receitas refs. à Construção de Ativos Próprios,0
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.01.04,Provisão/Reversão de Créds. Liquidação Duvidosa,0
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.02,Insumos Adquiridos de Terceiros,-444672
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.02.01,"Custos Prods., Mercs. e Servs. Vendidos",-370510
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.02.02,"Materiais, Energia, Servs. de Terceiros e Outros",-65052
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.02.03,Perda/Recuperação de Valores Ativos,0
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.02.04,Outros,-9110
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.03,Valor Adicionado Bruto,66786
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.04,Retenções,-1732
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.04.01,"Depreciação, Amortização e Exaustão",-1732
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.04.02,Outras,0
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.05,Valor Adicionado Líquido Produzido,65054
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.06,Vlr Adicionado Recebido em Transferência,48727
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.06.01,Resultado de Equivalência Patrimonial,0
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.06.02,Receitas Financeiras,48727
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.06.03,Outros,0
67.571.414/0001-41,2009,1,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,MIL,7.07,Valor Adicionado Total a Distribuir,113781
