CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,ANO,VL_CONTA,SETOR_ATIV,MUN,UF
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,5.3,Remuneração de Capitais de Terceiros,2023,636944,Metalurgia e Siderurgia,BELO HORIZONTE,MG
60.894.730/0001-05,USINAS SID DE MINAS GERAIS S.A.-USIMINAS,14320,5.4,Remuneração de Capitais Próprios,2023,1640368,Metalurgia e Siderurgia,BELO HORIZONTE,MG
02.041.460/0001-93,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,27022,1,Receitas,2023,7199749,Telecomunicações,SÃO PAULO,SP
02.041.460/0001-93,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,27022,2,Valor Adicionado Bruto,2023,5780851,Telecomunicações,SÃO PAULO,SP
02.041.460/0001-93,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,27022,3,Valor Adicionado Líquido Produzido,2023,2783634,Telecomunicações,SÃO PAULO,SP
02.041.460/0001-93,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,27022,4,Valor Adicionado Total a Distribuir,2023,3762376,Telecomunicações,SÃO PAULO,SP
02.041.460/0001-93,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,27022,5,Distribuição do Valor Adicionado,2023,3762376,Telecomunicações,SÃO PAULO,SP
02.041.460/0001-93,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,27022,5.1,Pessoal,2023,454773,Telecomunicações,SÃO PAULO,SP
02.041.460/0001-93,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,27022,5.2,"Impostos, Taxas e Contribuições",2023,918813,Telecomunicações,SÃO PAULO,SP
02.041.460/0001-93,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,27022,5.3,Remuneração de Capitais de Terceiros,2023,2003168,Telecomunicações,SÃO PAULO,SP
02.041.460/0001-93,V. TAL - REDE NEUTRA DE TELECOMUNICAÇÕES S.A.,27022,5.4,Remuneração de Capitais Próprios,2023,385622,Telecomunicações,SÃO PAULO,SP
33.592.510/0001-54,VALE S.A.,4170,1,Receitas,2023,220661000,Extração Mineral,RIO DE JANEIRO,RJ
33.592.510/0001-54,VALE S.A.,4170,2,Valor Adicionado Bruto,2023,107820000,Extração Mineral,RIO DE JANEIRO,RJ
33.592.510/0001-54,VALE S.A.,4170,3,Valor Adicionado Líquido Produzido,2023,92520000,Extração Mineral,RIO DE JANEIRO,RJ
33.592.510/0001-54,VALE S.A.,4170,4,Valor Adicionado Total a Distribuir,2023,86882000,Extração Mineral,RIO DE JANEIRO,RJ
33.592.510/0001-54,VALE S.A.,4170,5,Distribuição do Valor Adicionado,2023,86882000,Extração Mineral,RIO DE JANEIRO,RJ
33.592.510/0001-54,VALE S.A.,4170,5.1,Pessoal,2023,10742000,Extração Mineral,RIO DE JANEIRO,RJ
33.592.510/0001-54,VALE S.A.,4170,5.2,"Impostos, Taxas e Contribuições",2023,25765000,Extração Mineral,RIO DE JANEIRO,RJ
33.592.510/0001-54,VALE S.A.,4170,5.3,Remuneração de Capitais de Terceiros,2023,9821000,Extração Mineral,RIO DE JANEIRO,RJ
33.592.510/0001-54,VALE S.A.,4170,5.4,Remuneração de Capitais Próprios,2023,40554000,Extração Mineral,RIO DE JANEIRO,RJ
33.113.309/0001-47,VALID SOLUÇÕES S.A.,20028,1,Receitas,2023,2448097,Gráficas e Editoras,SOROCABA,SP
33.113.309/0001-47,VALID SOLUÇÕES S.A.,20028,2,Valor Adicionado Bruto,2023,1270648,Gráficas e Editoras,SOROCABA,SP
33.113.309/0001-47,VALID SOLUÇÕES S.A.,20028,3,Valor Adicionado Líquido Produzido,2023,1150085,Gráficas e Editoras,SOROCABA,SP
33.113.309/0001-47,VALID SOLUÇÕES S.A.,20028,4,Valor Adicionado Total a Distribuir,2023,1424275,Gráficas e Editoras,SOROCABA,SP
33.113.309/0001-47,VALID SOLUÇÕES S.A.,20028,5,Distribuição do Valor Adicionado,2023,1424275,Gráficas e Editoras,SOROCABA,SP
33.113.309/0001-47,VALID SOLUÇÕES S.A.,20028,5.1,Pessoal,2023,509849,Gráficas e Editoras,SOROCABA,SP
33.113.309/0001-47,VALID SOLUÇÕES S.A.,20028,5.2,"Impostos, Taxas e Contribuições",2023,295366,Gráficas e Editoras,SOROCABA,SP
33.113.309/0001-47,VALID SOLUÇÕES S.A.,20028,5.3,Remuneração de Capitais de Terceiros,2023,408439,Gráficas e Editoras,SOROCABA,SP
33.113.309/0001-47,VALID SOLUÇÕES S.A.,20028,5.4,Remuneração de Capitais Próprios,2023,210621,Gráficas e Editoras,SOROCABA,SP
23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",24716,1,Receitas,2023,6614714,Serviços Transporte e Logística,SÃO PAULO,SP
23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",24716,2,Valor Adicionado Bruto,2023,3566744,Serviços Transporte e Logística,SÃO PAULO,SP
23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",24716,3,Valor Adicionado Líquido Produzido,2023,2982553,Serviços Transporte e Logística,SÃO PAULO,SP
23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",24716,4,Valor Adicionado Total a Distribuir,2023,3192662,Serviços Transporte e Logística,SÃO PAULO,SP
23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",24716,5,Distribuição do Valor Adicionado,2023,3192662,Serviços Transporte e Logística,SÃO PAULO,SP
23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",24716,5.1,Pessoal,2023,468438,Serviços Transporte e Logística,SÃO PAULO,SP
23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",24716,5.2,"Impostos, Taxas e Contribuições",2023,358650,Serviços Transporte e Logística,SÃO PAULO,SP
23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",24716,5.3,Remuneração de Capitais de Terceiros,2023,1778615,Serviços Transporte e Logística,SÃO PAULO,SP
23.373.000/0001-32,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",24716,5.4,Remuneração de Capitais Próprios,2023,586959,Serviços Transporte e Logística,SÃO PAULO,SP
31.748.174/0001-60,VERO S.A.,26409,1,Receitas,2023,1030357,Telecomunicações,SÃO PAULO,SP
31.748.174/0001-60,VERO S.A.,26409,2,Valor Adicionado Bruto,2023,854978,Telecomunicações,SÃO PAULO,SP
31.748.174/0001-60,VERO S.A.,26409,3,Valor Adicionado Líquido Produzido,2023,637510,Telecomunicações,SÃO PAULO,SP
31.748.174/0001-60,VERO S.A.,26409,4,Valor Adicionado Total a Distribuir,2023,680445,Telecomunicações,SÃO PAULO,SP
31.748.174/0001-60,VERO S.A.,26409,5,Distribuição do Valor Adicionado,2023,680445,Telecomunicações,SÃO PAULO,SP
31.748.174/0001-60,VERO S.A.,26409,5.1,Pessoal,2023,171176,Telecomunicações,SÃO PAULO,SP
31.748.174/0001-60,VERO S.A.,26409,5.2,"Impostos, Taxas e Contribuições",2023,217164,Telecomunicações,SÃO PAULO,SP
31.748.174/0001-60,VERO S.A.,26409,5.3,Remuneração de Capitais de Terceiros,2023,287753,Telecomunicações,SÃO PAULO,SP
31.748.174/0001-60,VERO S.A.,26409,5.4,Remuneração de Capitais Próprios,2023,4352,Telecomunicações,SÃO PAULO,SP
49.669.856/0001-43,VESTE S.A. ESTILO,21440,1,Receitas,2023,1379585,Comércio (Atacado e Varejo),SÃO PAULO,SP
49.669.856/0001-43,VESTE S.A. ESTILO,21440,2,Valor Adicionado Bruto,2023,787114,Comércio (Atacado e Varejo),SÃO PAULO,SP
49.669.856/0001-43,VESTE S.A. ESTILO,21440,3,Valor Adicionado Líquido Produzido,2023,616186,Comércio (Atacado e Varejo),SÃO PAULO,SP
49.669.856/0001-43,VESTE S.A. ESTILO,21440,4,Valor Adicionado Total a Distribuir,2023,623318,Comércio (Atacado e Varejo),SÃO PAULO,SP
49.669.856/0001-43,VESTE S.A. ESTILO,21440,5,Distribuição do Valor Adicionado,2023,623318,Comércio (Atacado e Varejo),SÃO PAULO,SP
49.669.856/0001-43,VESTE S.A. ESTILO,21440,5.1,Pessoal,2023,257044,Comércio (Atacado e Varejo),SÃO PAULO,SP
49.669.856/0001-43,VESTE S.A. ESTILO,21440,5.2,"Impostos, Taxas e Contribuições",2023,200550,Comércio (Atacado e Varejo),SÃO PAULO,SP
49.669.856/0001-43,VESTE S.A. ESTILO,21440,5.3,Remuneração de Capitais de Terceiros,2023,142945,Comércio (Atacado e Varejo),SÃO PAULO,SP
49.669.856/0001-43,VESTE S.A. ESTILO,21440,5.4,Remuneração de Capitais Próprios,2023,22779,Comércio (Atacado e Varejo),SÃO PAULO,SP
34.274.233/0001-02,VIBRA ENERGIA S/A,24295,1,Receitas,2023,177985000,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
34.274.233/0001-02,VIBRA ENERGIA S/A,24295,2,Valor Adicionado Bruto,2023,14717000,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
34.274.233/0001-02,VIBRA ENERGIA S/A,24295,3,Valor Adicionado Líquido Produzido,2023,14163000,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
34.274.233/0001-02,VIBRA ENERGIA S/A,24295,4,Valor Adicionado Total a Distribuir,2023,16607000,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
34.274.233/0001-02,VIBRA ENERGIA S/A,24295,5,Distribuição do Valor Adicionado,2023,16607000,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
34.274.233/0001-02,VIBRA ENERGIA S/A,24295,5.1,Pessoal,2023,1035000,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
34.274.233/0001-02,VIBRA ENERGIA S/A,24295,5.2,"Impostos, Taxas e Contribuições",2023,8443000,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
34.274.233/0001-02,VIBRA ENERGIA S/A,24295,5.3,Remuneração de Capitais de Terceiros,2023,2363000,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
34.274.233/0001-02,VIBRA ENERGIA S/A,24295,5.4,Remuneração de Capitais Próprios,2023,4766000,Comércio (Atacado e Varejo),RIO DE JANEIRO,RJ
08.769.451/0001-08,VIRGO COMPANHIA DE SECURITIZAÇÃO,20818,1,Receitas,2023,22974,Securitização de Recebíveis,SÃO PAULO,SP
08.769.451/0001-08,VIRGO COMPANHIA DE SECURITIZAÇÃO,20818,2,Valor Adicionado Bruto,2023,9060,Securitização de Recebíveis,SÃO PAULO,SP
08.769.451/0001-08,VIRGO COMPANHIA DE SECURITIZAÇÃO,20818,3,Valor Adicionado Líquido Produzido,2023,8713,Securitização de Recebíveis,SÃO PAULO,SP
08.769.451/0001-08,VIRGO COMPANHIA DE SECURITIZAÇÃO,20818,4,Valor Adicionado Total a Distribuir,2023,56991,Securitização de Recebíveis,SÃO PAULO,SP
08.769.451/0001-08,VIRGO COMPANHIA DE SECURITIZAÇÃO,20818,5,Distribuição do Valor Adicionado,2023,56991,Securitização de Recebíveis,SÃO PAULO,SP
08.769.451/0001-08,VIRGO COMPANHIA DE SECURITIZAÇÃO,20818,5.1,Pessoal,2023,20617,Securitização de Recebíveis,SÃO PAULO,SP
08.769.451/0001-08,VIRGO COMPANHIA DE SECURITIZAÇÃO,20818,5.2,"Impostos, Taxas e Contribuições",2023,10289,Securitização de Recebíveis,SÃO PAULO,SP
08.769.451/0001-08,VIRGO COMPANHIA DE SECURITIZAÇÃO,20818,5.3,Remuneração de Capitais de Terceiros,2023,2564,Securitização de Recebíveis,SÃO PAULO,SP
08.769.451/0001-08,VIRGO COMPANHIA DE SECURITIZAÇÃO,20818,5.4,Remuneração de Capitais Próprios,2023,23521,Securitização de Recebíveis,SÃO PAULO,SP
20.512.706/0001-40,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",27057,1,Receitas,2023,1767388,Educação,FLORIANÓPOLIS,SC
20.512.706/0001-40,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",27057,2,Valor Adicionado Bruto,2023,1281231,Educação,FLORIANÓPOLIS,SC
20.512.706/0001-40,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",27057,3,Valor Adicionado Líquido Produzido,2023,1068596,Educação,FLORIANÓPOLIS,SC
20.512.706/0001-40,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",27057,4,Valor Adicionado Total a Distribuir,2023,1127278,Educação,FLORIANÓPOLIS,SC
20.512.706/0001-40,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",27057,5,Distribuição do Valor Adicionado,2023,1127278,Educação,FLORIANÓPOLIS,SC
20.512.706/0001-40,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",27057,5.1,Pessoal,2023,529179,Educação,FLORIANÓPOLIS,SC
20.512.706/0001-40,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",27057,5.2,"Impostos, Taxas e Contribuições",2023,103155,Educação,FLORIANÓPOLIS,SC
20.512.706/0001-40,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",27057,5.3,Remuneração de Capitais de Terceiros,2023,372273,Educação,FLORIANÓPOLIS,SC
20.512.706/0001-40,"VITRU BRASIL EMPREENDIMENTOS, PARTICIPAÇÕES E COMÉRCIO S.A.",27057,5.4,Remuneração de Capitais Próprios,2023,122671,Educação,FLORIANÓPOLIS,SC
45.365.558/0001-09,VITTIA S.A.,25763,1,Receitas,2023,818796,"Agricultura (Açúcar, Álcool e Cana)",SÃO JOAQUIM DA BARRA,SP
45.365.558/0001-09,VITTIA S.A.,25763,2,Valor Adicionado Bruto,2023,278956,"Agricultura (Açúcar, Álcool e Cana)",SÃO JOAQUIM DA BARRA,SP
45.365.558/0001-09,VITTIA S.A.,25763,3,Valor Adicionado Líquido Produzido,2023,258708,"Agricultura (Açúcar, Álcool e Cana)",SÃO JOAQUIM DA BARRA,SP
45.365.558/0001-09,VITTIA S.A.,25763,4,Valor Adicionado Total a Distribuir,2023,318436,"Agricultura (Açúcar, Álcool e Cana)",SÃO JOAQUIM DA BARRA,SP
45.365.558/0001-09,VITTIA S.A.,25763,5,Distribuição do Valor Adicionado,2023,318436,"Agricultura (Açúcar, Álcool e Cana)",SÃO JOAQUIM DA BARRA,SP
45.365.558/0001-09,VITTIA S.A.,25763,5.1,Pessoal,2023,121624,"Agricultura (Açúcar, Álcool e Cana)",SÃO JOAQUIM DA BARRA,SP
45.365.558/0001-09,VITTIA S.A.,25763,5.2,"Impostos, Taxas e Contribuições",2023,35118,"Agricultura (Açúcar, Álcool e Cana)",SÃO JOAQUIM DA BARRA,SP
45.365.558/0001-09,VITTIA S.A.,25763,5.3,Remuneração de Capitais de Terceiros,2023,0,"Agricultura (Açúcar, Álcool e Cana)",SÃO JOAQUIM DA BARRA,SP
45.365.558/0001-09,VITTIA S.A.,25763,5.4,Remuneração de Capitais Próprios,2023,161694,"Agricultura (Açúcar, Álcool e Cana)",SÃO JOAQUIM DA BARRA,SP
33.839.910/0001-11,VIVARA PARTICIPAÇÕES S.A.,24805,1,Receitas,2023,2890858303,Comércio (Atacado e Varejo),SÃO PAULO,SP
33.839.910/0001-11,VIVARA PARTICIPAÇÕES S.A.,24805,2,Valor Adicionado Bruto,2023,1761036.2,Comércio (Atacado e Varejo),SÃO PAULO,SP
33.839.910/0001-11,VIVARA PARTICIPAÇÕES S.A.,24805,3,Valor Adicionado Líquido Produzido,2023,1626951278,Comércio (Atacado e Varejo),SÃO PAULO,SP
33.839.910/0001-11,VIVARA PARTICIPAÇÕES S.A.,24805,4,Valor Adicionado Total a Distribuir,2023,1667712138,Comércio (Atacado e Varejo),SÃO PAULO,SP
33.839.910/0001-11,VIVARA PARTICIPAÇÕES S.A.,24805,5,Distribuição do Valor Adicionado,2023,1667712138,Comércio (Atacado e Varejo),SÃO PAULO,SP
33.839.910/0001-11,VIVARA PARTICIPAÇÕES S.A.,24805,5.1,Pessoal,2023,469529264,Comércio (Atacado e Varejo),SÃO PAULO,SP
33.839.910/0001-11,VIVARA PARTICIPAÇÕES S.A.,24805,5.2,"Impostos, Taxas e Contribuições",2023,720229035,Comércio (Atacado e Varejo),SÃO PAULO,SP
33.839.910/0001-11,VIVARA PARTICIPAÇÕES S.A.,24805,5.3,Remuneração de Capitais de Terceiros,2023,108709286,Comércio (Atacado e Varejo),SÃO PAULO,SP
33.839.910/0001-11,VIVARA PARTICIPAÇÕES S.A.,24805,5.4,Remuneração de Capitais Próprios,2023,369244553,Comércio (Atacado e Varejo),SÃO PAULO,SP
67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A.,20702,1,Receitas,2023,80948,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A.,20702,2,Valor Adicionado Bruto,2023,-43774,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A.,20702,3,Valor Adicionado Líquido Produzido,2023,-44508,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A.,20702,4,Valor Adicionado Total a Distribuir,2023,-41161,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A.,20702,5,Distribuição do Valor Adicionado,2023,-41161,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A.,20702,5.1,Pessoal,2023,23101,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A.,20702,5.2,"Impostos, Taxas e Contribuições",2023,1552,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A.,20702,5.3,Remuneração de Capitais de Terceiros,2023,6935,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
67.571.414/0001-41,VIVER INCORPORADORA E CONSTRUTORA S.A.,20702,5.4,Remuneração de Capitais Próprios,2023,-72749,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
32.681.371/0001-72,VIX LOGÍSTICA S.A.,21202,1,Receitas,2023,3898458,Serviços Transporte e Logística,VITÓRIA,ES
32.681.371/0001-72,VIX LOGÍSTICA S.A.,21202,2,Valor Adicionado Bruto,2023,2244206,Serviços Transporte e Logística,VITÓRIA,ES
32.681.371/0001-72,VIX LOGÍSTICA S.A.,21202,3,Valor Adicionado Líquido Produzido,2023,1896128,Serviços Transporte e Logística,VITÓRIA,ES
32.681.371/0001-72,VIX LOGÍSTICA S.A.,21202,4,Valor Adicionado Total a Distribuir,2023,2176194,Serviços Transporte e Logística,VITÓRIA,ES
32.681.371/0001-72,VIX LOGÍSTICA S.A.,21202,5,Distribuição do Valor Adicionado,2023,2176194,Serviços Transporte e Logística,VITÓRIA,ES
32.681.371/0001-72,VIX LOGÍSTICA S.A.,21202,5.1,Pessoal,2023,749725,Serviços Transporte e Logística,VITÓRIA,ES
32.681.371/0001-72,VIX LOGÍSTICA S.A.,21202,5.2,"Impostos, Taxas e Contribuições",2023,542753,Serviços Transporte e Logística,VITÓRIA,ES
32.681.371/0001-72,VIX LOGÍSTICA S.A.,21202,5.3,Remuneração de Capitais de Terceiros,2023,758920,Serviços Transporte e Logística,VITÓRIA,ES
32.681.371/0001-72,VIX LOGÍSTICA S.A.,21202,5.4,Remuneração de Capitais Próprios,2023,124796,Serviços Transporte e Logística,VITÓRIA,ES
01.637.895/0001-32,VOTORANTIM CIMENTOS S.A.,27189,1,Receitas,2023,31135567,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
01.637.895/0001-32,VOTORANTIM CIMENTOS S.A.,27189,2,Valor Adicionado Bruto,2023,14036534,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
01.637.895/0001-32,VOTORANTIM CIMENTOS S.A.,27189,3,Valor Adicionado Líquido Produzido,2023,12167920,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
01.637.895/0001-32,VOTORANTIM CIMENTOS S.A.,27189,4,Valor Adicionado Total a Distribuir,2023,13877835,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
01.637.895/0001-32,VOTORANTIM CIMENTOS S.A.,27189,5,Distribuição do Valor Adicionado,2023,13877835,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
01.637.895/0001-32,VOTORANTIM CIMENTOS S.A.,27189,5.1,Pessoal,2023,3772104,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
01.637.895/0001-32,VOTORANTIM CIMENTOS S.A.,27189,5.2,"Impostos, Taxas e Contribuições",2023,4788062,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
01.637.895/0001-32,VOTORANTIM CIMENTOS S.A.,27189,5.3,Remuneração de Capitais de Terceiros,2023,2738400,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
01.637.895/0001-32,VOTORANTIM CIMENTOS S.A.,27189,5.4,Remuneração de Capitais Próprios,2023,2617880,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP
50.926.955/0001-42,VULCABRAS S.A.,11762,1,Receitas,2023,3170099,Têxtil e Vestuário,JUNDIAÍ,SP
50.926.955/0001-42,VULCABRAS S.A.,11762,2,Valor Adicionado Bruto,2023,1759030,Têxtil e Vestuário,JUNDIAÍ,SP
50.926.955/0001-42,VULCABRAS S.A.,11762,3,Valor Adicionado Líquido Produzido,2023,1660310,Têxtil e Vestuário,JUNDIAÍ,SP
50.926.955/0001-42,VULCABRAS S.A.,11762,4,Valor Adicionado Total a Distribuir,2023,1763834,Têxtil e Vestuário,JUNDIAÍ,SP
50.926.955/0001-42,VULCABRAS S.A.,11762,5,Distribuição do Valor Adicionado,2023,1763834,Têxtil e Vestuário,JUNDIAÍ,SP
50.926.955/0001-42,VULCABRAS S.A.,11762,5.1,Pessoal,2023,746271,Têxtil e Vestuário,JUNDIAÍ,SP
50.926.955/0001-42,VULCABRAS S.A.,11762,5.2,"Impostos, Taxas e Contribuições",2023,432372,Têxtil e Vestuário,JUNDIAÍ,SP
50.926.955/0001-42,VULCABRAS S.A.,11762,5.3,Remuneração de Capitais de Terceiros,2023,90308,Têxtil e Vestuário,JUNDIAÍ,SP
50.926.955/0001-42,VULCABRAS S.A.,11762,5.4,Remuneração de Capitais Próprios,2023,494883,Têxtil e Vestuário,JUNDIAÍ,SP
09.813.204/0001-16,W2W E-COMMERCE DE VINHOS S.A.,25852,1,Receitas,2023,954809,Comércio (Atacado e Varejo),SERRA,ES
09.813.204/0001-16,W2W E-COMMERCE DE VINHOS S.A.,25852,2,Valor Adicionado Bruto,2023,314861,Comércio (Atacado e Varejo),SERRA,ES
09.813.204/0001-16,W2W E-COMMERCE DE VINHOS S.A.,25852,3,Valor Adicionado Líquido Produzido,2023,282155,Comércio (Atacado e Varejo),SERRA,ES
09.813.204/0001-16,W2W E-COMMERCE DE VINHOS S.A.,25852,4,Valor Adicionado Total a Distribuir,2023,319381,Comércio (Atacado e Varejo),SERRA,ES
09.813.204/0001-16,W2W E-COMMERCE DE VINHOS S.A.,25852,5,Distribuição do Valor Adicionado,2023,319381,Comércio (Atacado e Varejo),SERRA,ES
09.813.204/0001-16,W2W E-COMMERCE DE VINHOS S.A.,25852,5.1,Pessoal,2023,69475,Comércio (Atacado e Varejo),SERRA,ES
09.813.204/0001-16,W2W E-COMMERCE DE VINHOS S.A.,25852,5.2,"Impostos, Taxas e Contribuições",2023,180678,Comércio (Atacado e Varejo),SERRA,ES
09.813.204/0001-16,W2W E-COMMERCE DE VINHOS S.A.,25852,5.3,Remuneração de Capitais de Terceiros,2023,95758,Comércio (Atacado e Varejo),SERRA,ES
09.813.204/0001-16,W2W E-COMMERCE DE VINHOS S.A.,25852,5.4,Remuneração de Capitais Próprios,2023,-26530,Comércio (Atacado e Varejo),SERRA,ES
84.429.695/0001-11,WEG S.A.,5410,1,Receitas,2023,36009947,"Máquinas, Equipamentos, Veículos e Peças",JARAGUÁ DO SUL,SC
84.429.695/0001-11,WEG S.A.,5410,2,Valor Adicionado Bruto,2023,15828393,"Máquinas, Equipamentos, Veículos e Peças",JARAGUÁ DO SUL,SC
84.429.695/0001-11,WEG S.A.,5410,3,Valor Adicionado Líquido Produzido,2023,15200351,"Máquinas, Equipamentos, Veículos e Peças",JARAGUÁ DO SUL,SC
84.429.695/0001-11,WEG S.A.,5410,4,Valor Adicionado Total a Distribuir,2023,17120785,"Máquinas, Equipamentos, Veículos e Peças",JARAGUÁ DO SUL,SC
84.429.695/0001-11,WEG S.A.,5410,5,Distribuição do Valor Adicionado,2023,17120785,"Máquinas, Equipamentos, Veículos e Peças",JARAGUÁ DO SUL,SC
84.429.695/0001-11,WEG S.A.,5410,5.1,Pessoal,2023,6376762,"Máquinas, Equipamentos, Veículos e Peças",JARAGUÁ DO SUL,SC
84.429.695/0001-11,WEG S.A.,5410,5.2,"Impostos, Taxas e Contribuições",2023,3433452,"Máquinas, Equipamentos, Veículos e Peças",JARAGUÁ DO SUL,SC
84.429.695/0001-11,WEG S.A.,5410,5.3,Remuneração de Capitais de Terceiros,2023,1442956,"Máquinas, Equipamentos, Veículos e Peças",JARAGUÁ DO SUL,SC
84.429.695/0001-11,WEG S.A.,5410,5.4,Remuneração de Capitais Próprios,2023,5867615,"Máquinas, Equipamentos, Veículos e Peças",JARAGUÁ DO SUL,SC
84.683.671/0001-94,WETZEL S.A.,11991,1,Receitas,2023,339618,Metalurgia e Siderurgia,JOINVILLE,SC
84.683.671/0001-94,WETZEL S.A.,11991,2,Valor Adicionado Bruto,2023,143583,Metalurgia e Siderurgia,JOINVILLE,SC
84.683.671/0001-94,WETZEL S.A.,11991,3,Valor Adicionado Líquido Produzido,2023,139214,Metalurgia e Siderurgia,JOINVILLE,SC
