CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,ANO,SETOR_ATIV,MUN,UF,VL_CONTA,VL_INPC,VL_IGPM,VL_IGPDI,VL_IPCA,VL_INDICE_MEDIO
61.156.113/0001-75,IOCHPE MAXION S.A.,11932,2,Valor Adicionado Bruto,2009,,,,495850,,,,,
61.156.113/0001-75,IOCHPE MAXION S.A.,11932,3,Valor Adicionado Líquido Produzido,2009,,,,450988,,,,,
61.156.113/0001-75,IOCHPE MAXION S.A.,11932,4,Valor Adicionado Total a Distribuir,2009,,,,505594,,,,,
61.156.113/0001-75,IOCHPE MAXION S.A.,11932,5,Distribuição do Valor Adicionado,2009,,,,505594,,,,,
61.156.113/0001-75,IOCHPE MAXION S.A.,11932,5.1,Pessoal,2009,,,,221324,,,,,
61.156.113/0001-75,IOCHPE MAXION S.A.,11932,5.2,"Impostos, Taxas e Contribuições",2009,,,,157432,,,,,
61.156.113/0001-75,IOCHPE MAXION S.A.,11932,5.3,Remuneração de Capitais de Terceiros,2009,,,,71705,,,,,
61.156.113/0001-75,IOCHPE MAXION S.A.,11932,5.4,Remuneração de Capitais Próprios,2009,,,,55133,,,,,
61.156.113/0001-75,IOCHPE MAXION S.A.,11932,5.5,Outros,2009,,,,0,,,,,
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,1,Receitas,2009,,,,76785,,,,,
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,2,Valor Adicionado Bruto,2009,,,,25327,,,,,
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,3,Valor Adicionado Líquido Produzido,2009,,,,21503,,,,,
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,4,Valor Adicionado Total a Distribuir,2009,,,,26441,,,,,
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5,Distribuição do Valor Adicionado,2009,,,,26441,,,,,
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5.1,Pessoal,2009,,,,10878,,,,,
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5.2,"Impostos, Taxas e Contribuições",2009,,,,9542,,,,,
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5.3,Remuneração de Capitais de Terceiros,2009,,,,2884,,,,,
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5.4,Remuneração de Capitais Próprios,2009,,,,2810,,,,,
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5.5,Outros,2009,,,,327,,,,,
61.189.288/0001-89,MARISA LOJAS S.A.,22055,1,Receitas,2009,,,,2149954,,,,,
61.189.288/0001-89,MARISA LOJAS S.A.,22055,2,Valor Adicionado Bruto,2009,,,,928688,,,,,
61.189.288/0001-89,MARISA LOJAS S.A.,22055,3,Valor Adicionado Líquido Produzido,2009,,,,846338,,,,,
61.189.288/0001-89,MARISA LOJAS S.A.,22055,4,Valor Adicionado Total a Distribuir,2009,,,,892563,,,,,
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5,Distribuição do Valor Adicionado,2009,,,,892563,,,,,
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5.1,Pessoal,2009,,,,200851,,,,,
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5.2,"Impostos, Taxas e Contribuições",2009,,,,397285,,,,,
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5.3,Remuneração de Capitais de Terceiros,2009,,,,153169,,,,,
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5.4,Remuneração de Capitais Próprios,2009,,,,141258,,,,,
61.189.288/0001-89,MARISA LOJAS S.A.,22055,5.5,Outros,2009,,,,0,,,,,
61.351.532/0001-68,AZEVEDO E TRAVASSOS S.A.,11975,1,Receitas,2009,,,,448169,,,,,
61.351.532/0001-68,AZEVEDO E TRAVASSOS S.A.,11975,2,Valor Adicionado Bruto,2009,,,,154344,,,,,
61.351.532/0001-68,AZEVEDO E TRAVASSOS S.A.,11975,3,Valor Adicionado Líquido Produzido,2009,,,,150993,,,,,
61.351.532/0001-68,AZEVEDO E TRAVASSOS S.A.,11975,4,Valor Adicionado Total a Distribuir,2009,,,,156813,,,,,
61.351.532/0001-68,AZEVEDO E TRAVASSOS S.A.,11975,5,Distribuição do Valor Adicionado,2009,,,,156813,,,,,
61.351.532/0001-68,AZEVEDO E TRAVASSOS S.A.,11975,5.1,Pessoal,2009,,,,89651,,,,,
61.351.532/0001-68,AZEVEDO E TRAVASSOS S.A.,11975,5.2,"Impostos, Taxas e Contribuições",2009,,,,34818,,,,,
61.351.532/0001-68,AZEVEDO E TRAVASSOS S.A.,11975,5.3,Remuneração de Capitais de Terceiros,2009,,,,16411,,,,,
61.351.532/0001-68,AZEVEDO E TRAVASSOS S.A.,11975,5.4,Remuneração de Capitais Próprios,2009,,,,15932,,,,,
61.351.532/0001-68,AZEVEDO E TRAVASSOS S.A.,11975,5.5,Outros,2009,,,,1,,,,,
61.374.161/0001-30,BAUMER S.A.,1562,1,Receitas,2009,,,,102148,,,,,
61.374.161/0001-30,BAUMER S.A.,1562,2,Valor Adicionado Bruto,2009,,,,34625,,,,,
61.374.161/0001-30,BAUMER S.A.,1562,3,Valor Adicionado Líquido Produzido,2009,,,,33276,,,,,
61.374.161/0001-30,BAUMER S.A.,1562,4,Valor Adicionado Total a Distribuir,2009,,,,33789,,,,,
61.374.161/0001-30,BAUMER S.A.,1562,5,Distribuição do Valor Adicionado,2009,,,,33789,,,,,
61.374.161/0001-30,BAUMER S.A.,1562,5.1,Pessoal,2009,,,,18637,,,,,
61.374.161/0001-30,BAUMER S.A.,1562,5.2,"Impostos, Taxas e Contribuições",2009,,,,11397,,,,,
61.374.161/0001-30,BAUMER S.A.,1562,5.3,Remuneração de Capitais de Terceiros,2009,,,,1346,,,,,
61.374.161/0001-30,BAUMER S.A.,1562,5.4,Remuneração de Capitais Próprios,2009,,,,2409,,,,,
61.374.161/0001-30,BAUMER S.A.,1562,5.5,Outros,2009,,,,0,,,,,
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,1,Receitas,2009,,,,1426927,,,,,
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,2,Valor Adicionado Bruto,2009,,,,799003,,,,,
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,3,Valor Adicionado Líquido Produzido,2009,,,,711123,,,,,
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,4,Valor Adicionado Total a Distribuir,2009,,,,840573,,,,,
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5,Distribuição do Valor Adicionado,2009,,,,840573,,,,,
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5.1,Pessoal,2009,,,,334191,,,,,
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5.2,"Impostos, Taxas e Contribuições",2009,,,,174361,,,,,
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5.3,Remuneração de Capitais de Terceiros,2009,,,,232613,,,,,
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5.4,Remuneração de Capitais Próprios,2009,,,,99408,,,,,
61.486.650/0001-83,DIAGNOSTICOS DA AMERICA S.A.,19623,5.5,Outros,2009,,,,0,,,,,
61.532.644/0001-15,ITAÚSA S.A.,7617,1,Receitas,2009,,,,41891000,,,,,
61.532.644/0001-15,ITAÚSA S.A.,7617,2,Valor Adicionado Bruto,2009,,,,15594000,,,,,
61.532.644/0001-15,ITAÚSA S.A.,7617,3,Valor Adicionado Líquido Produzido,2009,,,,14412000,,,,,
61.532.644/0001-15,ITAÚSA S.A.,7617,4,Valor Adicionado Total a Distribuir,2009,,,,14547000,,,,,
61.532.644/0001-15,ITAÚSA S.A.,7617,5,Distribuição do Valor Adicionado,2009,,,,14547000,,,,,
61.532.644/0001-15,ITAÚSA S.A.,7617,5.1,Pessoal,2009,,,,3987000,,,,,
61.532.644/0001-15,ITAÚSA S.A.,7617,5.2,"Impostos, Taxas e Contribuições",2009,,,,5896000,,,,,
61.532.644/0001-15,ITAÚSA S.A.,7617,5.3,Remuneração de Capitais de Terceiros,2009,,,,302000,,,,,
61.532.644/0001-15,ITAÚSA S.A.,7617,5.4,Remuneração de Capitais Próprios,2009,,,,4362000,,,,,
61.532.644/0001-15,ITAÚSA S.A.,7617,5.5,Outros,2009,,,,0,,,,,
61.565.222/0001-46,PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A,19798,1,Receitas,2009,,,,264947,,,,,
61.565.222/0001-46,PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A,19798,2,Valor Adicionado Bruto,2009,,,,88308,,,,,
61.565.222/0001-46,PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A,19798,3,Valor Adicionado Líquido Produzido,2009,,,,68097,,,,,
61.565.222/0001-46,PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A,19798,4,Valor Adicionado Total a Distribuir,2009,,,,81630,,,,,
61.565.222/0001-46,PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A,19798,5,Distribuição do Valor Adicionado,2009,,,,81630,,,,,
61.565.222/0001-46,PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A,19798,5.1,Pessoal,2009,,,,57650,,,,,
61.565.222/0001-46,PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A,19798,5.2,"Impostos, Taxas e Contribuições",2009,,,,23899,,,,,
61.565.222/0001-46,PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A,19798,5.3,Remuneração de Capitais de Terceiros,2009,,,,8092,,,,,
61.565.222/0001-46,PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A,19798,5.4,Remuneração de Capitais Próprios,2009,,,,-8011,,,,,
61.565.222/0001-46,PARAMOUNT TEXTEIS INDUSTRIA E COMERCIO S/A,19798,5.5,Outros,2009,,,,0,,,,,
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,3190,1,Receitas,2009,,,,8249872,,,,,
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,3190,2,Valor Adicionado Bruto,2009,,,,4138692,,,,,
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,3190,3,Valor Adicionado Líquido Produzido,2009,,,,3764095,,,,,
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,3190,4,Valor Adicionado Total a Distribuir,2009,,,,4965158,,,,,
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,3190,5,Distribuição do Valor Adicionado,2009,,,,4965158,,,,,
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,3190,5.1,Pessoal,2009,,,,311871,,,,,
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,3190,5.2,"Impostos, Taxas e Contribuições",2009,,,,2561142,,,,,
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,3190,5.3,Remuneração de Capitais de Terceiros,2009,,,,1936774,,,,,
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,3190,5.4,Remuneração de Capitais Próprios,2009,,,,224710,,,,,
61.584.140/0001-49,REDE ENERGIA PARTICIPAÇÕES S.A.,3190,5.5,Outros,2009,,,,-69339,,,,,
62.136.254/0001-99,BANCO CRUZEIRO DO SUL SA,20753,1,Receitas,2009,,,,2735797,,,,,
62.136.254/0001-99,BANCO CRUZEIRO DO SUL SA,20753,2,Valor Adicionado Bruto,2009,,,,68752,,,,,
62.136.254/0001-99,BANCO CRUZEIRO DO SUL SA,20753,3,Valor Adicionado Líquido Produzido,2009,,,,58807,,,,,
62.136.254/0001-99,BANCO CRUZEIRO DO SUL SA,20753,4,Valor Adicionado Total a Distribuir,2009,,,,58823,,,,,
62.136.254/0001-99,BANCO CRUZEIRO DO SUL SA,20753,5,Distribuição do Valor Adicionado,2009,,,,58823,,,,,
62.136.254/0001-99,BANCO CRUZEIRO DO SUL SA,20753,5.1,Pessoal,2009,,,,129597,,,,,
62.136.254/0001-99,BANCO CRUZEIRO DO SUL SA,20753,5.2,"Impostos, Taxas e Contribuições",2009,,,,-11391,,,,,
62.136.254/0001-99,BANCO CRUZEIRO DO SUL SA,20753,5.3,Remuneração de Capitais de Terceiros,2009,,,,9453,,,,,
62.136.254/0001-99,BANCO CRUZEIRO DO SUL SA,20753,5.4,Remuneração de Capitais Próprios,2009,,,,-68836,,,,,
62.136.254/0001-99,BANCO CRUZEIRO DO SUL SA,20753,5.5,Outros,2009,,,,0,,,,,
62.144.175/0001-20,BCO PINE S.A.,20567,1,Receitas,2009,,,,682289,,,,,
62.144.175/0001-20,BCO PINE S.A.,20567,2,Valor Adicionado Bruto,2009,,,,305708,,,,,
62.144.175/0001-20,BCO PINE S.A.,20567,3,Valor Adicionado Líquido Produzido,2009,,,,300732,,,,,
62.144.175/0001-20,BCO PINE S.A.,20567,4,Valor Adicionado Total a Distribuir,2009,,,,300732,,,,,
62.144.175/0001-20,BCO PINE S.A.,20567,5,Distribuição do Valor Adicionado,2009,,,,300732,,,,,
62.144.175/0001-20,BCO PINE S.A.,20567,5.1,Pessoal,2009,,,,56536,,,,,
62.144.175/0001-20,BCO PINE S.A.,20567,5.2,"Impostos, Taxas e Contribuições",2009,,,,102340,,,,,
62.144.175/0001-20,BCO PINE S.A.,20567,5.3,Remuneração de Capitais de Terceiros,2009,,,,9319,,,,,
62.144.175/0001-20,BCO PINE S.A.,20567,5.4,Remuneração de Capitais Próprios,2009,,,,132537,,,,,
62.144.175/0001-20,BCO PINE S.A.,20567,5.5,Outros,2009,,,,0,,,,,
62.232.889/0001-90,BCO DAYCOVAL S.A.,20796,1,Receitas,2009,,,,0,,,,,
62.232.889/0001-90,BCO DAYCOVAL S.A.,20796,2,Valor Adicionado Bruto,2009,,,,0,,,,,
62.232.889/0001-90,BCO DAYCOVAL S.A.,20796,3,Valor Adicionado Líquido Produzido,2009,,,,0,,,,,
62.232.889/0001-90,BCO DAYCOVAL S.A.,20796,4,Valor Adicionado Total a Distribuir,2009,,,,0,,,,,
62.232.889/0001-90,BCO DAYCOVAL S.A.,20796,5,Distribuição do Valor Adicionado,2009,,,,0,,,,,
62.232.889/0001-90,BCO DAYCOVAL S.A.,20796,5.1,Pessoal,2009,,,,0,,,,,
62.232.889/0001-90,BCO DAYCOVAL S.A.,20796,5.2,"Impostos, Taxas e Contribuições",2009,,,,0,,,,,
62.232.889/0001-90,BCO DAYCOVAL S.A.,20796,5.3,Remuneração de Capitais de Terceiros,2009,,,,0,,,,,
62.232.889/0001-90,BCO DAYCOVAL S.A.,20796,5.4,Remuneração de Capitais Próprios,2009,,,,0,,,,,
62.232.889/0001-90,BCO DAYCOVAL S.A.,20796,5.5,Outros,2009,,,,0,,,,,
62.258.884/0001-36,CAMARGO CORREA CIMENTOS SA,19631,1,Receitas,2009,,,,3390481,,,,,
62.258.884/0001-36,CAMARGO CORREA CIMENTOS SA,19631,2,Valor Adicionado Bruto,2009,,,,1522926,,,,,
62.258.884/0001-36,CAMARGO CORREA CIMENTOS SA,19631,3,Valor Adicionado Líquido Produzido,2009,,,,1351737,,,,,
62.258.884/0001-36,CAMARGO CORREA CIMENTOS SA,19631,4,Valor Adicionado Total a Distribuir,2009,,,,1639329,,,,,
62.258.884/0001-36,CAMARGO CORREA CIMENTOS SA,19631,5,Distribuição do Valor Adicionado,2009,,,,1639329,,,,,
62.258.884/0001-36,CAMARGO CORREA CIMENTOS SA,19631,5.1,Pessoal,2009,,,,342516,,,,,
62.258.884/0001-36,CAMARGO CORREA CIMENTOS SA,19631,5.2,"Impostos, Taxas e Contribuições",2009,,,,568987,,,,,
62.258.884/0001-36,CAMARGO CORREA CIMENTOS SA,19631,5.3,Remuneração de Capitais de Terceiros,2009,,,,187138,,,,,
62.258.884/0001-36,CAMARGO CORREA CIMENTOS SA,19631,5.4,Remuneração de Capitais Próprios,2009,,,,540688,,,,,
62.258.884/0001-36,CAMARGO CORREA CIMENTOS SA,19631,5.5,Outros,2009,,,,0,,,,,
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,1,Receitas,2009,,,,483714,,,,,
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,2,Valor Adicionado Bruto,2009,,,,81554,,,,,
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,3,Valor Adicionado Líquido Produzido,2009,,,,79128,,,,,
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,4,Valor Adicionado Total a Distribuir,2009,,,,86964,,,,,
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,5,Distribuição do Valor Adicionado,2009,,,,86964,,,,,
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,5.1,Pessoal,2009,,,,20237,,,,,
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,5.2,"Impostos, Taxas e Contribuições",2009,,,,38971,,,,,
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,5.3,Remuneração de Capitais de Terceiros,2009,,,,0,,,,,
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,5.4,Remuneração de Capitais Próprios,2009,,,,27756,,,,,
67.010.660/0001-24,RNI NEGÓCIOS IMOBILIÁRIOS S.A.,20451,5.5,Outros,2009,,,,0,,,,,
67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,1,Receitas,2009,,,,652000,,,,,
67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,2,Valor Adicionado Bruto,2009,,,,185204,,,,,
67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,3,Valor Adicionado Líquido Produzido,2009,,,,183052,,,,,
67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,4,Valor Adicionado Total a Distribuir,2009,,,,205795,,,,,
67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,5,Distribuição do Valor Adicionado,2009,,,,205795,,,,,
67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,5.1,Pessoal,2009,,,,48420,,,,,
67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,5.2,"Impostos, Taxas e Contribuições",2009,,,,60155,,,,,
67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,5.3,Remuneração de Capitais de Terceiros,2009,,,,39213,,,,,
67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,5.4,Remuneração de Capitais Próprios,2009,,,,58007,,,,,
67.203.208/0001-89,CAMARGO CORREA DESENVOLVIMENTO IMOBILIARIO SA,20486,5.5,Outros,2009,,,,0,,,,,
67.571.414/0001-41,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,1,Receitas,2009,,,,511458,,,,,
67.571.414/0001-41,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,2,Valor Adicionado Bruto,2009,,,,66786,,,,,
67.571.414/0001-41,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,3,Valor Adicionado Líquido Produzido,2009,,,,65054,,,,,
67.571.414/0001-41,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,4,Valor Adicionado Total a Distribuir,2009,,,,113781,,,,,
67.571.414/0001-41,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,5,Distribuição do Valor Adicionado,2009,,,,113781,,,,,
67.571.414/0001-41,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,5.1,Pessoal,2009,,,,51091,,,,,
67.571.414/0001-41,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,5.2,"Impostos, Taxas e Contribuições",2009,,,,11366,,,,,
67.571.414/0001-41,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,5.3,Remuneração de Capitais de Terceiros,2009,,,,38351,,,,,
67.571.414/0001-41,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,5.4,Remuneração de Capitais Próprios,2009,,,,12973,,,,,
67.571.414/0001-41,VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,20702,5.5,Outros,2009,,,,0,,,,,
67.620.377/0001-14,MINERVA S.A.,20931,1,Receitas,2009,,,,2682941,,,,,
67.620.377/0001-14,MINERVA S.A.,20931,2,Valor Adicionado Bruto,2009,,,,292916,,,,,
67.620.377/0001-14,MINERVA S.A.,20931,3,Valor Adicionado Líquido Produzido,2009,,,,249464,,,,,
67.620.377/0001-14,MINERVA S.A.,20931,4,Valor Adicionado Total a Distribuir,2009,,,,423047,,,,,
67.620.377/0001-14,MINERVA S.A.,20931,5,Distribuição do Valor Adicionado,2009,,,,423047,,,,,
67.620.377/0001-14,MINERVA S.A.,20931,5.1,Pessoal,2009,,,,168567,,,,,
67.620.377/0001-14,MINERVA S.A.,20931,5.2,"Impostos, Taxas e Contribuições",2009,,,,-90718,,,,,
67.620.377/0001-14,MINERVA S.A.,20931,5.3,Remuneração de Capitais de Terceiros,2009,,,,265698,,,,,
67.620.377/0001-14,MINERVA S.A.,20931,5.4,Remuneração de Capitais Próprios,2009,,,,79500,,,,,
67.620.377/0001-14,MINERVA S.A.,20931,5.5,Outros,2009,,,,0,,,,,
71.208.516/0001-74,ALGAR TELECOM S/A,21032,1,Receitas,2009,,,,1813316,,,,,
71.208.516/0001-74,ALGAR TELECOM S/A,21032,2,Valor Adicionado Bruto,2009,,,,1182284,,,,,
71.208.516/0001-74,ALGAR TELECOM S/A,21032,3,Valor Adicionado Líquido Produzido,2009,,,,1033861,,,,,
71.208.516/0001-74,ALGAR TELECOM S/A,21032,4,Valor Adicionado Total a Distribuir,2009,,,,1075341,,,,,
71.208.516/0001-74,ALGAR TELECOM S/A,21032,5,Distribuição do Valor Adicionado,2009,,,,1075341,,,,,
71.208.516/0001-74,ALGAR TELECOM S/A,21032,5.1,Pessoal,2009,,,,320419,,,,,
71.208.516/0001-74,ALGAR TELECOM S/A,21032,5.2,"Impostos, Taxas e Contribuições",2009,,,,519948,,,,,
71.208.516/0001-74,ALGAR TELECOM S/A,21032,5.3,Remuneração de Capitais de Terceiros,2009,,,,159751,,,,,
71.208.516/0001-74,ALGAR TELECOM S/A,21032,5.4,Remuneração de Capitais Próprios,2009,,,,78693,,,,,
71.208.516/0001-74,ALGAR TELECOM S/A,21032,5.5,Outros,2009,,,,-3470,,,,,
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,1,Receitas,2009,,,,1024308,,,,,
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,2,Valor Adicionado Bruto,2009,,,,216379,,,,,
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,3,Valor Adicionado Líquido Produzido,2009,,,,202505,,,,,
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,4,Valor Adicionado Total a Distribuir,2009,,,,198868,,,,,
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5,Distribuição do Valor Adicionado,2009,,,,198868,,,,,
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5.1,Pessoal,2009,,,,69671,,,,,
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5.2,"Impostos, Taxas e Contribuições",2009,,,,56589,,,,,
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5.3,Remuneração de Capitais de Terceiros,2009,,,,8158,,,,,
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5.4,Remuneração de Capitais Próprios,2009,,,,64450,,,,,
71.476.527/0001-35,CONSTRUTORA TENDA S.A.,21148,5.5,Outros,2009,,,,0,,,,,
71.673.990/0001-77,NATURA COSMETICOS S.A.,19550,1,Receitas,2009,,,,5705072,,,,,
71.673.990/0001-77,NATURA COSMETICOS S.A.,19550,2,Valor Adicionado Bruto,2009,,,,2617540,,,,,
71.673.990/0001-77,NATURA COSMETICOS S.A.,19550,3,Valor Adicionado Líquido Produzido,2009,,,,2525114,,,,,
71.673.990/0001-77,NATURA COSMETICOS S.A.,19550,4,Valor Adicionado Total a Distribuir,2009,,,,2609290,,,,,
71.673.990/0001-77,NATURA COSMETICOS S.A.,19550,5,Distribuição do Valor Adicionado,2009,,,,2609290,,,,,
71.673.990/0001-77,NATURA COSMETICOS S.A.,19550,5.1,Pessoal,2009,,,,642954,,,,,
71.673.990/0001-77,NATURA COSMETICOS S.A.,19550,5.2,"Impostos, Taxas e Contribuições",2009,,,,1147364,,,,,
71.673.990/0001-77,NATURA COSMETICOS S.A.,19550,5.3,Remuneração de Capitais de Terceiros,2009,,,,130187,,,,,
71.673.990/0001-77,NATURA COSMETICOS S.A.,19550,5.4,Remuneração de Capitais Próprios,2009,,,,688785,,,,,
71.673.990/0001-77,NATURA COSMETICOS S.A.,19550,5.5,Outros,2009,,,,0,,,,,
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,1,Receitas,2009,,,,4242568,,,,,
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,2,Valor Adicionado Bruto,2009,,,,1211184,,,,,
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,3,Valor Adicionado Líquido Produzido,2009,,,,1174803,,,,,
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,4,Valor Adicionado Total a Distribuir,2009,,,,1366489,,,,,
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5,Distribuição do Valor Adicionado,2009,,,,1366489,,,,,
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5.1,Pessoal,2009,,,,187848,,,,,
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5.2,"Impostos, Taxas e Contribuições",2009,,,,264679,,,,,
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5.3,Remuneração de Capitais de Terceiros,2009,,,,87064,,,,,
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5.4,Remuneração de Capitais Próprios,2009,,,,826898,,,,,
73.178.600/0001-18,CYRELA BRAZIL REALTY S.A.EMPREEND E PART,14460,5.5,Outros,2009,,,,0,,,,,
76.255.926/0001-90,CIA. IGUAÇU DE CAFÉ SOLÚVEL,3336,1,Receitas,2009,,,,598627,,,,,
76.255.926/0001-90,CIA. IGUAÇU DE CAFÉ SOLÚVEL,3336,2,Valor Adicionado Bruto,2009,,,,47606,,,,,
76.255.926/0001-90,CIA. IGUAÇU DE CAFÉ SOLÚVEL,3336,3,Valor Adicionado Líquido Produzido,2009,,,,26573,,,,,
76.255.926/0001-90,CIA. IGUAÇU DE CAFÉ SOLÚVEL,3336,4,Valor Adicionado Total a Distribuir,2009,,,,42190,,,,,
