CNPJ_CIA,DENOM_CIA,CD_CVM,CD_CONTA,DS_CONTA,VL_CONTA,SETOR_ATIV,MUN,UF,ANO
51.466.860/0001-56,SAO MARTINHO S.A.,20516,5.2,"Impostos, Taxas e Contribuições",376880,"Agricultura (Açúcar, Álcool e Cana)",PRADÓPOLIS,SP,2023
51.466.860/0001-56,SAO MARTINHO S.A.,20516,5.3,Remuneração de Capitais de Terceiros,1587505,"Agricultura (Açúcar, Álcool e Cana)",PRADÓPOLIS,SP,2023
51.466.860/0001-56,SAO MARTINHO S.A.,20516,5.4,Remuneração de Capitais Próprios,1015744,"Agricultura (Açúcar, Álcool e Cana)",PRADÓPOLIS,SP,2023
06.347.409/0001-65,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,25410,1,Receitas,11686873,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
06.347.409/0001-65,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,25410,2,Valor Adicionado Bruto,5697136,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
06.347.409/0001-65,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,25410,3,Valor Adicionado Líquido Produzido,5295530,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
06.347.409/0001-65,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,25410,4,Valor Adicionado Total a Distribuir,5536421,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
06.347.409/0001-65,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,25410,5,Distribuição do Valor Adicionado,5536421,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
06.347.409/0001-65,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,25410,5.1,Pessoal,679599,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
06.347.409/0001-65,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,25410,5.2,"Impostos, Taxas e Contribuições",3859646,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
06.347.409/0001-65,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,25410,5.3,Remuneração de Capitais de Terceiros,868116,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
06.347.409/0001-65,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,25410,5.4,Remuneração de Capitais Próprios,129060,Comércio (Atacado e Varejo),SÃO PAULO,SP,2023
84.693.183/0001-68,SCHULZ S.A.,14664,1,Receitas,2384123,Metalurgia e Siderurgia,JOINVILLE,SC,2023
84.693.183/0001-68,SCHULZ S.A.,14664,2,Valor Adicionado Bruto,886974,Metalurgia e Siderurgia,JOINVILLE,SC,2023
84.693.183/0001-68,SCHULZ S.A.,14664,3,Valor Adicionado Líquido Produzido,823562,Metalurgia e Siderurgia,JOINVILLE,SC,2023
84.693.183/0001-68,SCHULZ S.A.,14664,4,Valor Adicionado Total a Distribuir,1135399,Metalurgia e Siderurgia,JOINVILLE,SC,2023
84.693.183/0001-68,SCHULZ S.A.,14664,5,Distribuição do Valor Adicionado,1135399,Metalurgia e Siderurgia,JOINVILLE,SC,2023
84.693.183/0001-68,SCHULZ S.A.,14664,5.1,Pessoal,376556,Metalurgia e Siderurgia,JOINVILLE,SC,2023
84.693.183/0001-68,SCHULZ S.A.,14664,5.2,"Impostos, Taxas e Contribuições",162350,Metalurgia e Siderurgia,JOINVILLE,SC,2023
84.693.183/0001-68,SCHULZ S.A.,14664,5.3,Remuneração de Capitais de Terceiros,318601,Metalurgia e Siderurgia,JOINVILLE,SC,2023
84.693.183/0001-68,SCHULZ S.A.,14664,5.4,Remuneração de Capitais Próprios,277892,Metalurgia e Siderurgia,JOINVILLE,SC,2023
80.680.093/0001-81,SENIOR SISTEMAS S.A.,26786,1,Receitas,958365,Comunicação e Informática,BLUMENAU,SC,2023
80.680.093/0001-81,SENIOR SISTEMAS S.A.,26786,2,Valor Adicionado Bruto,751347,Comunicação e Informática,BLUMENAU,SC,2023
80.680.093/0001-81,SENIOR SISTEMAS S.A.,26786,3,Valor Adicionado Líquido Produzido,715825,Comunicação e Informática,BLUMENAU,SC,2023
80.680.093/0001-81,SENIOR SISTEMAS S.A.,26786,4,Valor Adicionado Total a Distribuir,748398,Comunicação e Informática,BLUMENAU,SC,2023
80.680.093/0001-81,SENIOR SISTEMAS S.A.,26786,5,Distribuição do Valor Adicionado,748398,Comunicação e Informática,BLUMENAU,SC,2023
80.680.093/0001-81,SENIOR SISTEMAS S.A.,26786,5.1,Pessoal,396783,Comunicação e Informática,BLUMENAU,SC,2023
80.680.093/0001-81,SENIOR SISTEMAS S.A.,26786,5.2,"Impostos, Taxas e Contribuições",153838,Comunicação e Informática,BLUMENAU,SC,2023
80.680.093/0001-81,SENIOR SISTEMAS S.A.,26786,5.3,Remuneração de Capitais de Terceiros,21598,Comunicação e Informática,BLUMENAU,SC,2023
80.680.093/0001-81,SENIOR SISTEMAS S.A.,26786,5.4,Remuneração de Capitais Próprios,176179,Comunicação e Informática,BLUMENAU,SC,2023
01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,25160,1,Receitas,616768,Serviços Transporte e Logística,EMBU DAS ARTES,SP,2023
01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,25160,2,Valor Adicionado Bruto,-88698,Serviços Transporte e Logística,EMBU DAS ARTES,SP,2023
01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,25160,3,Valor Adicionado Líquido Produzido,-239669,Serviços Transporte e Logística,EMBU DAS ARTES,SP,2023
01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,25160,4,Valor Adicionado Total a Distribuir,-234441,Serviços Transporte e Logística,EMBU DAS ARTES,SP,2023
01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,25160,5,Distribuição do Valor Adicionado,-234441,Serviços Transporte e Logística,EMBU DAS ARTES,SP,2023
01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,25160,5.1,Pessoal,310164,Serviços Transporte e Logística,EMBU DAS ARTES,SP,2023
01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,25160,5.2,"Impostos, Taxas e Contribuições",8150,Serviços Transporte e Logística,EMBU DAS ARTES,SP,2023
01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,25160,5.3,Remuneração de Capitais de Terceiros,269467,Serviços Transporte e Logística,EMBU DAS ARTES,SP,2023
01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,25160,5.4,Remuneração de Capitais Próprios,-822222,Serviços Transporte e Logística,EMBU DAS ARTES,SP,2023
04.986.320/0001-13,SER EDUCACIONAL S.A.,23221,1,Receitas,1736417,Educação,RECIFE,PE,2023
04.986.320/0001-13,SER EDUCACIONAL S.A.,23221,2,Valor Adicionado Bruto,1230393,Educação,RECIFE,PE,2023
04.986.320/0001-13,SER EDUCACIONAL S.A.,23221,3,Valor Adicionado Líquido Produzido,1004530,Educação,RECIFE,PE,2023
04.986.320/0001-13,SER EDUCACIONAL S.A.,23221,4,Valor Adicionado Total a Distribuir,1072782,Educação,RECIFE,PE,2023
04.986.320/0001-13,SER EDUCACIONAL S.A.,23221,5,Distribuição do Valor Adicionado,1072782,Educação,RECIFE,PE,2023
04.986.320/0001-13,SER EDUCACIONAL S.A.,23221,5.1,Pessoal,710122,Educação,RECIFE,PE,2023
04.986.320/0001-13,SER EDUCACIONAL S.A.,23221,5.2,"Impostos, Taxas e Contribuições",72725,Educação,RECIFE,PE,2023
04.986.320/0001-13,SER EDUCACIONAL S.A.,23221,5.3,Remuneração de Capitais de Terceiros,317979,Educação,RECIFE,PE,2023
04.986.320/0001-13,SER EDUCACIONAL S.A.,23221,5.4,Remuneração de Capitais Próprios,-28044,Educação,RECIFE,PE,2023
42.500.384/0001-51,SERENA ENERGIA S.A.,26441,1,Receitas,3091145,Energia Elétrica,SÃO PAULO,SP,2023
42.500.384/0001-51,SERENA ENERGIA S.A.,26441,2,Valor Adicionado Bruto,1464937,Energia Elétrica,SÃO PAULO,SP,2023
42.500.384/0001-51,SERENA ENERGIA S.A.,26441,3,Valor Adicionado Líquido Produzido,992827,Energia Elétrica,SÃO PAULO,SP,2023
42.500.384/0001-51,SERENA ENERGIA S.A.,26441,4,Valor Adicionado Total a Distribuir,1177282,Energia Elétrica,SÃO PAULO,SP,2023
42.500.384/0001-51,SERENA ENERGIA S.A.,26441,5,Distribuição do Valor Adicionado,1177282,Energia Elétrica,SÃO PAULO,SP,2023
42.500.384/0001-51,SERENA ENERGIA S.A.,26441,5.1,Pessoal,100806,Energia Elétrica,SÃO PAULO,SP,2023
42.500.384/0001-51,SERENA ENERGIA S.A.,26441,5.2,"Impostos, Taxas e Contribuições",118463,Energia Elétrica,SÃO PAULO,SP,2023
42.500.384/0001-51,SERENA ENERGIA S.A.,26441,5.3,Remuneração de Capitais de Terceiros,895835,Energia Elétrica,SÃO PAULO,SP,2023
42.500.384/0001-51,SERENA ENERGIA S.A.,26441,5.4,Remuneração de Capitais Próprios,62178,Energia Elétrica,SÃO PAULO,SP,2023
09.149.503/0001-06,SERENA GERAÇÃO S.A.,23426,1,Receitas,2776050,Energia Elétrica,SÃO PAULO,SP,2023
09.149.503/0001-06,SERENA GERAÇÃO S.A.,23426,2,Valor Adicionado Bruto,1182510,Energia Elétrica,SÃO PAULO,SP,2023
09.149.503/0001-06,SERENA GERAÇÃO S.A.,23426,3,Valor Adicionado Líquido Produzido,767684,Energia Elétrica,SÃO PAULO,SP,2023
09.149.503/0001-06,SERENA GERAÇÃO S.A.,23426,4,Valor Adicionado Total a Distribuir,960265,Energia Elétrica,SÃO PAULO,SP,2023
09.149.503/0001-06,SERENA GERAÇÃO S.A.,23426,5,Distribuição do Valor Adicionado,960265,Energia Elétrica,SÃO PAULO,SP,2023
09.149.503/0001-06,SERENA GERAÇÃO S.A.,23426,5.1,Pessoal,73697,Energia Elétrica,SÃO PAULO,SP,2023
09.149.503/0001-06,SERENA GERAÇÃO S.A.,23426,5.2,"Impostos, Taxas e Contribuições",89320,Energia Elétrica,SÃO PAULO,SP,2023
09.149.503/0001-06,SERENA GERAÇÃO S.A.,23426,5.3,Remuneração de Capitais de Terceiros,594227,Energia Elétrica,SÃO PAULO,SP,2023
09.149.503/0001-06,SERENA GERAÇÃO S.A.,23426,5.4,Remuneração de Capitais Próprios,203021,Energia Elétrica,SÃO PAULO,SP,2023
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,1,Receitas,58735,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,2,Valor Adicionado Bruto,23899,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,3,Valor Adicionado Líquido Produzido,22286,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,4,Valor Adicionado Total a Distribuir,52182,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5,Distribuição do Valor Adicionado,52182,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5.1,Pessoal,8460,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5.2,"Impostos, Taxas e Contribuições",16330,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5.3,Remuneração de Capitais de Terceiros,11214,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
61.156.931/0001-78,SIDERURGICA J. L. ALIPERTI S.A.,12823,5.4,Remuneração de Capitais Próprios,16178,Metalurgia e Siderurgia,SÃO PAULO,SP,2023
07.415.333/0001-20,SIMPAR S.A.,25003,1,Receitas,35801277,Serviços Transporte e Logística,SÃO PAULO,SP,2023
07.415.333/0001-20,SIMPAR S.A.,25003,2,Valor Adicionado Bruto,15464556,Serviços Transporte e Logística,SÃO PAULO,SP,2023
07.415.333/0001-20,SIMPAR S.A.,25003,3,Valor Adicionado Líquido Produzido,12360603,Serviços Transporte e Logística,SÃO PAULO,SP,2023
07.415.333/0001-20,SIMPAR S.A.,25003,4,Valor Adicionado Total a Distribuir,13503432,Serviços Transporte e Logística,SÃO PAULO,SP,2023
07.415.333/0001-20,SIMPAR S.A.,25003,5,Distribuição do Valor Adicionado,13503432,Serviços Transporte e Logística,SÃO PAULO,SP,2023
07.415.333/0001-20,SIMPAR S.A.,25003,5.1,Pessoal,4194475,Serviços Transporte e Logística,SÃO PAULO,SP,2023
07.415.333/0001-20,SIMPAR S.A.,25003,5.2,"Impostos, Taxas e Contribuições",2830638,Serviços Transporte e Logística,SÃO PAULO,SP,2023
07.415.333/0001-20,SIMPAR S.A.,25003,5.3,Remuneração de Capitais de Terceiros,7130169,Serviços Transporte e Logística,SÃO PAULO,SP,2023
07.415.333/0001-20,SIMPAR S.A.,25003,5.4,Remuneração de Capitais Próprios,-651850,Serviços Transporte e Logística,SÃO PAULO,SP,2023
89.096.457/0001-55,SLC AGRICOLA S.A.,20745,1,Receitas,9833851,"Agricultura (Açúcar, Álcool e Cana)",PORTO ALEGRE,RS,2023
89.096.457/0001-55,SLC AGRICOLA S.A.,20745,2,Valor Adicionado Bruto,3187439,"Agricultura (Açúcar, Álcool e Cana)",PORTO ALEGRE,RS,2023
89.096.457/0001-55,SLC AGRICOLA S.A.,20745,3,Valor Adicionado Líquido Produzido,2668209,"Agricultura (Açúcar, Álcool e Cana)",PORTO ALEGRE,RS,2023
89.096.457/0001-55,SLC AGRICOLA S.A.,20745,4,Valor Adicionado Total a Distribuir,3193077,"Agricultura (Açúcar, Álcool e Cana)",PORTO ALEGRE,RS,2023
89.096.457/0001-55,SLC AGRICOLA S.A.,20745,5,Distribuição do Valor Adicionado,3193077,"Agricultura (Açúcar, Álcool e Cana)",PORTO ALEGRE,RS,2023
89.096.457/0001-55,SLC AGRICOLA S.A.,20745,5.1,Pessoal,690135,"Agricultura (Açúcar, Álcool e Cana)",PORTO ALEGRE,RS,2023
89.096.457/0001-55,SLC AGRICOLA S.A.,20745,5.2,"Impostos, Taxas e Contribuições",206621,"Agricultura (Açúcar, Álcool e Cana)",PORTO ALEGRE,RS,2023
89.096.457/0001-55,SLC AGRICOLA S.A.,20745,5.3,Remuneração de Capitais de Terceiros,1358341,"Agricultura (Açúcar, Álcool e Cana)",PORTO ALEGRE,RS,2023
89.096.457/0001-55,SLC AGRICOLA S.A.,20745,5.4,Remuneração de Capitais Próprios,937980,"Agricultura (Açúcar, Álcool e Cana)",PORTO ALEGRE,RS,2023
07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,24260,1,Receitas,4689383,Brinquedos e Lazer,SÃO PAULO,SP,2023
07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,24260,2,Valor Adicionado Bruto,3410654,Brinquedos e Lazer,SÃO PAULO,SP,2023
07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,24260,3,Valor Adicionado Líquido Produzido,2253259,Brinquedos e Lazer,SÃO PAULO,SP,2023
07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,24260,4,Valor Adicionado Total a Distribuir,2712711,Brinquedos e Lazer,SÃO PAULO,SP,2023
07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,24260,5,Distribuição do Valor Adicionado,2712711,Brinquedos e Lazer,SÃO PAULO,SP,2023
07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,24260,5.1,Pessoal,700910,Brinquedos e Lazer,SÃO PAULO,SP,2023
07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,24260,5.2,"Impostos, Taxas e Contribuições",-138587,Brinquedos e Lazer,SÃO PAULO,SP,2023
07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,24260,5.3,Remuneração de Capitais de Terceiros,1106212,Brinquedos e Lazer,SÃO PAULO,SP,2023
07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,24260,5.4,Remuneração de Capitais Próprios,1044176,Brinquedos e Lazer,SÃO PAULO,SP,2023
41.052.420/0001-07,SOLAR BEBIDAS S.A.,27014,1,Receitas,13092841,Bebidas e Fumo,FORTALEZA,CE,2023
41.052.420/0001-07,SOLAR BEBIDAS S.A.,27014,2,Valor Adicionado Bruto,5284095,Bebidas e Fumo,FORTALEZA,CE,2023
41.052.420/0001-07,SOLAR BEBIDAS S.A.,27014,3,Valor Adicionado Líquido Produzido,4714242,Bebidas e Fumo,FORTALEZA,CE,2023
41.052.420/0001-07,SOLAR BEBIDAS S.A.,27014,4,Valor Adicionado Total a Distribuir,4998965,Bebidas e Fumo,FORTALEZA,CE,2023
41.052.420/0001-07,SOLAR BEBIDAS S.A.,27014,5,Distribuição do Valor Adicionado,4998965,Bebidas e Fumo,FORTALEZA,CE,2023
41.052.420/0001-07,SOLAR BEBIDAS S.A.,27014,5.1,Pessoal,1096438,Bebidas e Fumo,FORTALEZA,CE,2023
41.052.420/0001-07,SOLAR BEBIDAS S.A.,27014,5.2,"Impostos, Taxas e Contribuições",2328035,Bebidas e Fumo,FORTALEZA,CE,2023
41.052.420/0001-07,SOLAR BEBIDAS S.A.,27014,5.3,Remuneração de Capitais de Terceiros,578571,Bebidas e Fumo,FORTALEZA,CE,2023
41.052.420/0001-07,SOLAR BEBIDAS S.A.,27014,5.4,Remuneração de Capitais Próprios,995921,Bebidas e Fumo,FORTALEZA,CE,2023
40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,27073,1,Receitas,2624916,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,27073,2,Valor Adicionado Bruto,1740573,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,27073,3,Valor Adicionado Líquido Produzido,1583236,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,27073,4,Valor Adicionado Total a Distribuir,1674218,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,27073,5,Distribuição do Valor Adicionado,1674218,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,27073,5.1,Pessoal,637607,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,27073,5.2,"Impostos, Taxas e Contribuições",511089,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,27073,5.3,Remuneração de Capitais de Terceiros,473284,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
40.263.170/0001-83,SOLVI ESSENCIS AMBIENTAL S.A.,27073,5.4,Remuneração de Capitais Próprios,52238,"Saneamento, Serv. Água e Gás",SÃO PAULO,SP,2023
33.386.210/0001-19,SONDOTECNICA ENGENHARIA SOLOS S.A.,10880,1,Receitas,188015,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ,2023
33.386.210/0001-19,SONDOTECNICA ENGENHARIA SOLOS S.A.,10880,2,Valor Adicionado Bruto,99867,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ,2023
33.386.210/0001-19,SONDOTECNICA ENGENHARIA SOLOS S.A.,10880,3,Valor Adicionado Líquido Produzido,96367,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ,2023
33.386.210/0001-19,SONDOTECNICA ENGENHARIA SOLOS S.A.,10880,4,Valor Adicionado Total a Distribuir,102583,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ,2023
33.386.210/0001-19,SONDOTECNICA ENGENHARIA SOLOS S.A.,10880,5,Distribuição do Valor Adicionado,102583,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ,2023
33.386.210/0001-19,SONDOTECNICA ENGENHARIA SOLOS S.A.,10880,5.1,Pessoal,50775,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ,2023
33.386.210/0001-19,SONDOTECNICA ENGENHARIA SOLOS S.A.,10880,5.2,"Impostos, Taxas e Contribuições",32734,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ,2023
33.386.210/0001-19,SONDOTECNICA ENGENHARIA SOLOS S.A.,10880,5.3,Remuneração de Capitais de Terceiros,7197,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ,2023
33.386.210/0001-19,SONDOTECNICA ENGENHARIA SOLOS S.A.,10880,5.4,Remuneração de Capitais Próprios,11877,"Construção Civil, Mat. Constr. e Decoração",RIO DE JANEIRO,RJ,2023
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,1,Receitas,1110010,Energia Elétrica,FLORIANÓPOLIS,SC,2023
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,2,Valor Adicionado Bruto,700639,Energia Elétrica,FLORIANÓPOLIS,SC,2023
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,3,Valor Adicionado Líquido Produzido,598020,Energia Elétrica,FLORIANÓPOLIS,SC,2023
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,4,Valor Adicionado Total a Distribuir,712786,Energia Elétrica,FLORIANÓPOLIS,SC,2023
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,5,Distribuição do Valor Adicionado,712786,Energia Elétrica,FLORIANÓPOLIS,SC,2023
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,5.1,Pessoal,72767,Energia Elétrica,FLORIANÓPOLIS,SC,2023
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,5.2,"Impostos, Taxas e Contribuições",200506,Energia Elétrica,FLORIANÓPOLIS,SC,2023
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,5.3,Remuneração de Capitais de Terceiros,41534,Energia Elétrica,FLORIANÓPOLIS,SC,2023
00.622.416/0001-41,STATKRAFT ENERGIAS RENOVAVEIS S.A.,22594,5.4,Remuneração de Capitais Próprios,397979,Energia Elétrica,FLORIANÓPOLIS,SC,2023
13.584.310/0001-42,SUGOI S.A.,23957,1,Receitas,284310,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
13.584.310/0001-42,SUGOI S.A.,23957,2,Valor Adicionado Bruto,56188,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
13.584.310/0001-42,SUGOI S.A.,23957,3,Valor Adicionado Líquido Produzido,56119,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
13.584.310/0001-42,SUGOI S.A.,23957,4,Valor Adicionado Total a Distribuir,57235,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
13.584.310/0001-42,SUGOI S.A.,23957,5,Distribuição do Valor Adicionado,57235,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
13.584.310/0001-42,SUGOI S.A.,23957,5.1,Pessoal,15330,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
13.584.310/0001-42,SUGOI S.A.,23957,5.2,"Impostos, Taxas e Contribuições",-471,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
13.584.310/0001-42,SUGOI S.A.,23957,5.3,Remuneração de Capitais de Terceiros,19730,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
13.584.310/0001-42,SUGOI S.A.,23957,5.4,Remuneração de Capitais Próprios,22646,"Construção Civil, Mat. Constr. e Decoração",SÃO PAULO,SP,2023
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,1,Receitas,277,Telecomunicações,RIO DE JANEIRO,RJ,2023
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,2,Valor Adicionado Bruto,-192,Telecomunicações,RIO DE JANEIRO,RJ,2023
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,3,Valor Adicionado Líquido Produzido,-192,Telecomunicações,RIO DE JANEIRO,RJ,2023
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,4,Valor Adicionado Total a Distribuir,151,Telecomunicações,RIO DE JANEIRO,RJ,2023
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5,Distribuição do Valor Adicionado,151,Telecomunicações,RIO DE JANEIRO,RJ,2023
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5.1,Pessoal,0,Telecomunicações,RIO DE JANEIRO,RJ,2023
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5.2,"Impostos, Taxas e Contribuições",8,Telecomunicações,RIO DE JANEIRO,RJ,2023
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5.3,Remuneração de Capitais de Terceiros,119,Telecomunicações,RIO DE JANEIRO,RJ,2023
01.957.772/0001-89,SUL 116 PARTICIPACOES S.A.,16438,5.4,Remuneração de Capitais Próprios,24,Telecomunicações,RIO DE JANEIRO,RJ,2023
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,1,Receitas,53114387,Papel e Celulose,SÃO PAULO,SP,2023
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,2,Valor Adicionado Bruto,23953789,Papel e Celulose,SÃO PAULO,SP,2023
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,3,Valor Adicionado Líquido Produzido,16631689,Papel e Celulose,SÃO PAULO,SP,2023
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,4,Valor Adicionado Total a Distribuir,29734701,Papel e Celulose,SÃO PAULO,SP,2023
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,5,Distribuição do Valor Adicionado,29734701,Papel e Celulose,SÃO PAULO,SP,2023
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,5.1,Pessoal,3698299,Papel e Celulose,SÃO PAULO,SP,2023
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,5.2,"Impostos, Taxas e Contribuições",951633,Papel e Celulose,SÃO PAULO,SP,2023
60.651.809/0001-05,SUZANO HOLDING S.A.,9067,5.3,Remuneração de Capitais de Terceiros,11016221,Papel e Celulose,SÃO PAULO,SP,2023
